transaction_date,unique_transaction_identifier,source_system,bu_sk,sub_market_allocation_flag,transaction_no,transaction_line_no,transaction_type,item_no,range_offer,sales_channel,created_net_quantity,created_sales_net_amount_euro,created_sales_gross_amount_euro
2024-12-03 00:00:00,2LDS8G168Q7D,POS_V2,3,N,185576,4,CARD,789012,SEASONAL,STORE,1,201.72,238.42
2024-12-03 00:00:00,AYJ2FNFC59BS,POS_V2,3,N,185577,9,CARD,890123,SEASONAL,STORE,5,1132.18,1369.21
2024-12-03 00:00:00,ZWUT8MEV04TO,POS_V2,3,N,185578,3,CASH,1012345,STANDARD,STORE,10,2239.03,2724.16
2024-12-03 00:00:00,GQ43EQMEQ50R,POS_V3,3,N,185579,9,CARD,1012345,FAMILY,STORE,4,925.12,1126.93
2024-12-03 00:00:00,TMZQ8ZU4J4K7,POS_V2,3,N,185580,6,CARD,1234567,FAMILY,STORE,7,1442.2,1720.26
2024-12-03 00:00:00,XK0DYB8OS5JK,POS_V2,3,N,185581,10,CASH,1234567,FAMILY,STORE,7,1410.54,1674.09
2024-12-03 00:00:00,HYEEQ9LQR07N,POS_V2,3,N,185582,2,ONLINE_PAY,1345678,STANDARD,ONLINE,10,2227.67,2687.03
2024-12-03 00:00:00,0JXX6TAKXZO8,POS_V3,3,N,185583,2,CASH,1678901,SEASONAL,STORE,5,1106.28,1321.96
2024-12-03 00:00:00,UCKARJYOBUUX,POS_V3,3,N,185584,1,CASH,1678901,SEASONAL,STORE,3,586.94,712.92
2024-12-03 00:00:00,QP60NY6COG0E,POS_V2,3,N,185585,4,CASH,1789012,SEASONAL,STORE,8,1834.24,2239.24
2024-12-03 00:00:00,ETLRMXHATJT8,POS_V3,3,N,185586,3,CARD,1789012,FAMILY,STORE,8,1754.05,2171.48
2024-12-03 00:00:00,ZLTAG7QFH6KB,POS_V3,3,N,185587,10,CARD,1901234,SEASONAL,STORE,10,2128.73,2576.41
2024-12-03 00:00:00,7YUE3UFB5DL8,POS_V2,3,N,185588,4,CASH,1901234,SEASONAL,STORE,4,850.71,1019.45
2024-12-03 00:00:00,CDEZX7F02VYT,POS_V2,3,N,185589,9,ONLINE_PAY,1901234,STANDARD,ONLINE,7,1411.4,1749.87
2024-12-03 00:00:00,ZI4BGZGWAMTX,POS_V3,3,N,185590,5,ONLINE_PAY,1901234,STANDARD,CLICK_AND_COLLECT,1,195.16,230.43
2024-12-03 00:00:00,OWJ99NBI2LZG,POS_V3,3,N,185591,6,ONLINE_PAY,2012345,SEASONAL,ONLINE,7,1454.42,1755.22
2024-12-03 00:00:00,183U987S07BN,POS_V2,3,N,185592,4,CARD,2234567,SEASONAL,STORE,10,1901.03,2277.8
2024-12-03 00:00:00,Z803PO7565GA,POS_V2,3,N,185593,1,CARD,2234567,SEASONAL,STORE,1,201.28,242.53
2024-12-03 00:00:00,15XSOEJQT7HR,POS_V3,3,N,185594,10,CARD,2345678,STANDARD,STORE,8,1556.44,1895.4
2024-12-03 00:00:00,K40GSBBGDCRG,POS_V2,3,N,185595,5,CARD,2345678,FAMILY,STORE,10,2092.04,2518.01
2024-12-03 00:00:00,RIRJACIRJKIL,POS_V2,3,N,185596,5,CASH,2456789,STANDARD,STORE,5,915.33,1099.64
2024-12-03 00:00:00,O63ZHMUD9PW8,POS_V2,3,N,185597,7,ONLINE_PAY,2567890,SEASONAL,CLICK_AND_COLLECT,5,883.58,1064.89
2024-12-03 00:00:00,ENL3T1AU40LS,POS_V3,3,N,185598,2,CASH,2678901,STANDARD,STORE,8,1635.2,2020.63
2024-12-03 00:00:00,EJ2LD2IO9EU2,POS_V3,3,N,185599,9,ONLINE_PAY,2678901,STANDARD,CLICK_AND_COLLECT,10,1885,2276.83
2024-12-03 00:00:00,R106XVWLSH76,POS_V2,3,N,185600,4,CARD,2678901,FAMILY,STORE,5,892.85,1064.84
2024-12-03 00:00:00,EAUJ2KLBC4C9,POS_V3,3,N,185601,6,ONLINE_PAY,2678901,FAMILY,ONLINE,7,1246.91,1471.48
2024-12-03 00:00:00,7VFEZQ6V1OF0,POS_V3,3,N,185602,7,ONLINE_PAY,2890123,STANDARD,ONLINE,7,1378.97,1650.61
2024-12-03 00:00:00,A6OYW9IJHFID,POS_V3,4,N,185603,10,CARD,234567,STANDARD,STORE,3,583.83,708.48
2024-12-03 00:00:00,PNIOJIJUHK8D,POS_V2,4,N,185604,8,CARD,234567,FAMILY,STORE,1,171.5,212.24
2024-12-03 00:00:00,11Y74FXBJFY6,POS_V2,4,N,185605,1,CARD,456789,SEASONAL,STORE,9,2026.1,2492
2024-12-03 00:00:00,ZBWQMOWX2YLY,POS_V3,4,N,185606,8,ONLINE_PAY,456789,FAMILY,ONLINE,6,1485.96,1788.15
2024-12-03 00:00:00,WECUW01D4QF7,POS_V3,4,N,185607,9,CASH,456789,STANDARD,STORE,6,1359.57,1606.13
2024-12-03 00:00:00,VV6OYDZCMR8J,POS_V3,4,N,185608,5,CARD,567890,SEASONAL,STORE,9,1679.18,2026.59
2024-12-03 00:00:00,KAZUK1B5CRTV,POS_V3,4,N,185609,1,CARD,1012345,STANDARD,STORE,9,2027.88,2430.5
2024-12-03 00:00:00,ORE9HD5BBBE4,POS_V2,4,N,185610,1,CASH,1012345,SEASONAL,STORE,1,209.01,248.84
2024-12-03 00:00:00,LQVDKL0TN1HM,POS_V2,4,N,185611,9,ONLINE_PAY,1123456,SEASONAL,ONLINE,7,1450.9,1785.04
2024-12-03 00:00:00,YO896EGOFE4B,POS_V3,4,N,185612,2,CARD,1345678,FAMILY,STORE,6,1325.12,1581.2
2024-12-03 00:00:00,X4ZOEZLC5YHC,POS_V3,4,N,185613,8,ONLINE_PAY,1456789,FAMILY,ONLINE,1,191.7,236.46
2024-12-03 00:00:00,W2HHXNF0VBOV,POS_V2,4,N,185614,8,CASH,1456789,SEASONAL,STORE,9,1680.66,2073.52
2024-12-03 00:00:00,X5LHV8HMKCXH,POS_V3,4,N,185615,6,CASH,1567890,FAMILY,STORE,1,202.03,250.06
2024-12-03 00:00:00,5TEF2ILL79W9,POS_V3,4,N,185616,1,ONLINE_PAY,1678901,STANDARD,CLICK_AND_COLLECT,1,214.75,258.32
2024-12-03 00:00:00,TVXEZYV39GGZ,POS_V2,4,N,185617,3,CASH,1678901,STANDARD,STORE,10,1909.84,2342.46
2024-12-03 00:00:00,ABGJGA5ANRTB,POS_V3,4,N,185618,3,CARD,1789012,FAMILY,STORE,4,836.84,1035.05
2024-12-03 00:00:00,YPSO7N0T3U0P,POS_V3,4,N,185619,9,CARD,1789012,FAMILY,STORE,4,896.61,1062.92
2024-12-03 00:00:00,B2FU1JXSV5DC,POS_V2,4,N,185620,3,CASH,1890123,STANDARD,STORE,6,1233.39,1504.91
2024-12-03 00:00:00,27TP27VD68CU,POS_V2,4,N,185621,8,CASH,1901234,STANDARD,STORE,1,203.5,246.16
2024-12-03 00:00:00,CNN03ZLJWMK9,POS_V3,4,N,185622,3,CARD,1901234,SEASONAL,STORE,4,867.36,1074.71
2024-12-03 00:00:00,6TR38GQHHP6L,POS_V2,4,N,185623,8,CASH,1901234,FAMILY,STORE,9,1679.85,2018.3
2024-12-03 00:00:00,WD8QR9XSY7OR,POS_V2,4,N,185624,8,CASH,2012345,FAMILY,STORE,1,222.72,269.29
2024-12-03 00:00:00,W03MA0YV042C,POS_V2,4,N,185625,5,CARD,2012345,SEASONAL,STORE,1,202.93,250.3
2024-12-03 00:00:00,62AEJ7TPEZG0,POS_V2,4,N,185626,7,CASH,2012345,FAMILY,STORE,1,216.02,256.11
2024-12-03 00:00:00,YEHOM1T1EJ0I,POS_V3,4,N,185627,9,CASH,2012345,STANDARD,STORE,7,1448.13,1725.3
2024-12-03 00:00:00,72LTTGHDBUVP,POS_V2,4,N,185628,9,CARD,2456789,SEASONAL,STORE,7,1320.4,1560.15
2024-12-03 00:00:00,PE7W81EXUV5M,POS_V2,4,N,185629,3,CASH,2567890,FAMILY,STORE,1,178.46,216.93
2024-12-03 00:00:00,G4Z2UFZLI866,POS_V3,4,N,185630,8,CASH,2789012,STANDARD,STORE,3,549.02,666.27
2024-12-03 00:00:00,C8EOQKRX9XN0,POS_V2,4,N,185631,4,CARD,2901234,FAMILY,STORE,10,2328.06,2794.91
2024-12-03 00:00:00,SWSSHK7QW6S0,POS_V2,4,N,185632,6,CARD,2901234,SEASONAL,STORE,3,681.03,821.81
2024-12-03 00:00:00,383KENIVKAFP,POS_V3,4,N,185633,5,CARD,3012345,FAMILY,STORE,9,1913.16,2306.12
2024-12-03 00:00:00,LZF0SJPW0XT9,POS_V3,5,N,185634,10,CARD,234567,STANDARD,STORE,3,535.11,633.74
2024-12-03 00:00:00,F3FAWR6O8MCF,POS_V2,5,N,185635,6,CASH,234567,SEASONAL,STORE,1,197.66,239.24
2024-12-03 00:00:00,XF40BFSRSJQH,POS_V3,5,N,185636,2,CARD,234567,FAMILY,STORE,3,513.01,618.31
2024-12-03 00:00:00,QVYNPZ9WZJPQ,POS_V3,5,N,185637,9,CASH,234567,FAMILY,STORE,5,919.91,1101.48
2024-12-03 00:00:00,J8QHOUK83IRE,POS_V3,5,N,185638,1,ONLINE_PAY,345678,SEASONAL,ONLINE,2,368.29,438.2
2024-12-03 00:00:00,7N49XCYGJSHJ,POS_V2,5,N,185639,10,CARD,345678,STANDARD,STORE,3,602.74,734.02
2024-12-03 00:00:00,MX1S3UWBIRR5,POS_V3,5,N,185640,4,CARD,456789,FAMILY,STORE,4,990.39,1218.64
2024-12-03 00:00:00,9HRHZE66P8O4,POS_V3,5,N,185641,4,CASH,890123,FAMILY,STORE,4,821.1,989.27
2024-12-03 00:00:00,GAXII74V95MG,POS_V2,5,N,185642,5,CARD,901234,SEASONAL,STORE,3,704.13,871.94
2024-12-03 00:00:00,X35E97P3NIPH,POS_V2,5,N,185643,3,CARD,1123456,FAMILY,STORE,1,202.36,239.15
2024-12-03 00:00:00,KHLE84LSAI6M,POS_V3,5,N,185644,4,CARD,1123456,STANDARD,STORE,1,223.71,269.25
2024-12-03 00:00:00,3Y912XRGGMN3,POS_V2,5,N,185645,9,ONLINE_PAY,1234567,FAMILY,CLICK_AND_COLLECT,5,1023.86,1227.19
2024-12-03 00:00:00,8TN49AAZ3T2W,POS_V3,5,N,185646,5,CARD,1234567,SEASONAL,STORE,5,1096.85,1298.13
2024-12-03 00:00:00,3DYZIVG5FN1R,POS_V2,5,N,185647,10,CASH,1345678,STANDARD,STORE,1,231.55,283.56
2024-12-03 00:00:00,B4AIOO7C3Q4V,POS_V3,5,N,185648,3,CARD,1678901,FAMILY,STORE,5,1018.14,1214
2024-12-03 00:00:00,AYO6SXVEDG5F,POS_V3,5,N,185649,2,CARD,1678901,SEASONAL,STORE,3,613.46,742.67
2024-12-03 00:00:00,OYQ0VRL0JURF,POS_V2,5,N,185650,6,CARD,1789012,SEASONAL,STORE,1,227.91,271.39
2024-12-03 00:00:00,CWQAFFJHAPO9,POS_V3,5,N,185651,1,CARD,1890123,SEASONAL,STORE,4,879.14,1056.66
2024-12-03 00:00:00,0C5FIK5VRBN5,POS_V2,5,N,185652,2,CARD,1901234,SEASONAL,STORE,4,762.62,943
2024-12-03 00:00:00,0G0IP70K7CIO,POS_V2,5,N,185653,9,ONLINE_PAY,2012345,SEASONAL,CLICK_AND_COLLECT,5,1103.98,1307.4
2024-12-03 00:00:00,GO65DFX4Z2F3,POS_V2,5,N,185654,10,CARD,2012345,SEASONAL,STORE,3,668.44,809.68
2024-12-03 00:00:00,B1K4XXO8E49M,POS_V3,5,N,185655,8,CARD,2123456,SEASONAL,STORE,1,228.51,271.43
2024-12-03 00:00:00,5WTMTGNM4TIS,POS_V3,5,N,185656,6,CASH,2234567,STANDARD,STORE,5,1029.24,1244.78
2024-12-03 00:00:00,WSH2YRSBDD8W,POS_V2,5,N,185657,7,CARD,2345678,STANDARD,STORE,1,215.44,262.26
2024-12-03 00:00:00,GR4FQSPSOJ28,POS_V3,5,N,185658,10,ONLINE_PAY,2345678,SEASONAL,ONLINE,1,216.31,265.14
2024-12-03 00:00:00,0U5EP4RMQYWZ,POS_V3,5,N,185659,8,CARD,2345678,SEASONAL,STORE,4,757.18,922.05
2024-12-03 00:00:00,K4MQ6V6OKDAJ,POS_V2,5,N,185660,7,CARD,2456789,SEASONAL,STORE,3,579.99,710.33
2024-12-03 00:00:00,S5R0STMLI4CS,POS_V2,5,N,185661,3,CASH,2678901,FAMILY,STORE,1,188.8,227.8
2024-12-03 00:00:00,O0KXFEWSFGCS,POS_V2,5,N,185662,2,CARD,2901234,SEASONAL,STORE,4,937.1,1106.23
2024-12-03 00:00:00,LRUEBKABF777,POS_V2,5,N,185663,3,CASH,2901234,FAMILY,STORE,1,212.64,255.2
2024-12-03 00:00:00,W071OIH044KV,POS_V3,5,N,185664,3,ONLINE_PAY,2901234,FAMILY,CLICK_AND_COLLECT,5,1176.46,1422.59
2024-12-03 00:00:00,R6QUMSHEEBSH,POS_V2,5,N,185665,8,CARD,3012345,SEASONAL,STORE,4,896.28,1088.33
2024-12-03 00:00:00,B5WLVJH1V13V,POS_V2,6,N,185666,1,ONLINE_PAY,123456,FAMILY,ONLINE,17,3375.03,4073.1
2024-12-03 00:00:00,OSS8PH9GLG7Z,POS_V2,6,N,185667,1,CARD,123456,STANDARD,STORE,2,447.48,529.9
2024-12-03 00:00:00,UR5QZDJXBRUT,POS_V2,6,N,185668,9,CARD,345678,FAMILY,STORE,10,2025.4,2428.98
2024-12-03 00:00:00,9YGGYSI4WVBM,POS_V2,6,N,185669,1,CASH,345678,STANDARD,STORE,10,2055.4,2523.88
2024-12-03 00:00:00,21B5QLVJFX6L,POS_V2,6,N,185670,5,CASH,456789,STANDARD,STORE,12,2902.46,3547.66
2024-12-03 00:00:00,3PX5IVTD0EFC,POS_V2,6,N,185671,4,ONLINE_PAY,567890,SEASONAL,ONLINE,5,1019.4,1238.88
2024-12-03 00:00:00,TKRXREID4H1M,POS_V3,6,N,185672,9,ONLINE_PAY,567890,FAMILY,ONLINE,17,3288.04,3885.76
2024-12-03 00:00:00,TMDXZJN4VEWR,POS_V3,6,N,185673,3,ONLINE_PAY,567890,FAMILY,ONLINE,7,1316.61,1594.62
2024-12-03 00:00:00,ZUP0QR2TL1CQ,POS_V2,6,N,185674,1,CASH,678901,SEASONAL,STORE,7,1369.5,1688.26
2024-12-03 00:00:00,6ZU787NVU71G,POS_V2,6,N,185675,9,CARD,789012,SEASONAL,STORE,15,3439.6,4142
2024-12-03 00:00:00,SFIHH3WRC9AT,POS_V3,6,N,185676,10,CARD,789012,SEASONAL,STORE,7,1401.84,1661.47
2024-12-03 00:00:00,L2WHM528JEZM,POS_V2,6,N,185677,1,CARD,890123,STANDARD,STORE,10,2287.68,2834.5
2024-12-03 00:00:00,MU3MOD5UTLEA,POS_V2,6,N,185678,1,CARD,890123,SEASONAL,STORE,15,3242.18,3918.5
2024-12-03 00:00:00,7NACLAMCWIT1,POS_V3,6,N,185679,1,ONLINE_PAY,890123,FAMILY,ONLINE,10,2008.7,2390.83
2024-12-03 00:00:00,EAUMSLGHT7BE,POS_V2,6,N,185680,10,CASH,901234,STANDARD,STORE,10,2145.32,2648.9
2024-12-03 00:00:00,W74WQDVNAECT,POS_V3,6,N,185681,2,CARD,1123456,FAMILY,STORE,7,1381.54,1631.4
2024-12-03 00:00:00,PLW3NW05VFLX,POS_V3,6,N,185682,5,ONLINE_PAY,1234567,FAMILY,ONLINE,10,2181.85,2668.5
2024-12-03 00:00:00,SKJWORYONZP6,POS_V2,6,N,185683,10,ONLINE_PAY,1234567,FAMILY,CLICK_AND_COLLECT,17,3432.01,4096.1
2024-12-03 00:00:00,2ZOK816DBDSM,POS_V3,6,N,185684,1,CARD,1234567,SEASONAL,STORE,2,386.08,456.92
2024-12-03 00:00:00,AS2DN2AIFDZA,POS_V3,6,N,185685,10,ONLINE_PAY,1345678,STANDARD,ONLINE,7,1511.98,1860.55
2024-12-03 00:00:00,1NW37Y3NZ2UK,POS_V3,6,N,185686,5,CASH,1456789,FAMILY,STORE,10,2040.35,2455
2024-12-03 00:00:00,FFJARU411JNJ,POS_V2,6,N,185687,9,ONLINE_PAY,1456789,FAMILY,CLICK_AND_COLLECT,17,3333.34,4074.58
2024-12-03 00:00:00,P4I92ZO889EZ,POS_V3,6,N,185688,1,ONLINE_PAY,1456789,FAMILY,ONLINE,15,3029.3,3755.7
2024-12-03 00:00:00,AHHIAK8NYMXH,POS_V3,6,N,185689,4,CASH,1456789,STANDARD,STORE,15,2716.18,3322.58
2024-12-03 00:00:00,32GJBKMA0QOO,POS_V2,6,N,185690,7,ONLINE_PAY,1567890,SEASONAL,CLICK_AND_COLLECT,2,412.76,487.5
2024-12-03 00:00:00,NT5RK1X6Q6UB,POS_V2,6,N,185691,3,ONLINE_PAY,1678901,FAMILY,ONLINE,17,3672.61,4513.52
2024-12-03 00:00:00,HDT36I2KIDBP,POS_V2,6,N,185692,7,ONLINE_PAY,1789012,SEASONAL,CLICK_AND_COLLECT,10,2003.7,2389.88
2024-12-03 00:00:00,SA82HKRHHQO7,POS_V3,6,N,185693,1,ONLINE_PAY,1789012,SEASONAL,ONLINE,17,3693.03,4455.97
2024-12-03 00:00:00,0ULH2PQ1Y7Z2,POS_V2,6,N,185694,1,ONLINE_PAY,1890123,STANDARD,ONLINE,10,2126.88,2577.2
2024-12-03 00:00:00,AK5N5IMNB8EI,POS_V3,6,N,185695,3,ONLINE_PAY,1901234,STANDARD,ONLINE,15,3185.2,3947.33
2024-12-03 00:00:00,UQ45MKM474CU,POS_V3,6,N,185696,3,CARD,2123456,STANDARD,STORE,10,2324.68,2763.2
2024-12-03 00:00:00,K21V0U7G9YH7,POS_V2,6,N,185697,3,CASH,2234567,SEASONAL,STORE,2,400.42,479.7
2024-12-03 00:00:00,OBTL6QGL2FTE,POS_V3,6,N,185698,4,CASH,2456789,SEASONAL,STORE,10,2049.9,2480.77
2024-12-03 00:00:00,R4VFDMCRQFUA,POS_V3,6,N,185699,3,ONLINE_PAY,2567890,STANDARD,ONLINE,15,2880.25,3422.65
2024-12-03 00:00:00,JKLM4F0BHT4A,POS_V3,6,N,185700,9,ONLINE_PAY,2678901,FAMILY,ONLINE,12,2263.63,2747.26
2024-12-03 00:00:00,7LZ9U82Q5KO0,POS_V3,6,N,185701,8,CASH,2678901,SEASONAL,STORE,12,2261.69,2701.27
2024-12-03 00:00:00,FAR14Q12T43G,POS_V3,6,N,185702,8,ONLINE_PAY,2890123,STANDARD,ONLINE,12,2621.86,3109.8
2024-12-03 00:00:00,FMOPMUAR4N43,POS_V2,6,N,185703,8,CARD,2901234,SEASONAL,STORE,7,1470.93,1749.58
2024-12-03 00:00:00,UJBXBVDN1BDC,POS_V3,6,N,185704,3,CASH,2901234,FAMILY,STORE,10,2322,2846.18
2024-12-03 00:00:00,M5WDVPWNLLDC,POS_V3,6,N,185705,8,CARD,3012345,SEASONAL,STORE,15,3136.7,3785.55
2024-12-03 00:00:00,CEA2B5BYVREI,POS_V3,7,N,185706,3,CASH,123456,SEASONAL,STORE,2,437.2,534.68
2024-12-03 00:00:00,0M8NN0F0DE3G,POS_V3,7,N,185707,4,CARD,234567,STANDARD,STORE,2,392.38,484.08
2024-12-03 00:00:00,X1PAQLULIH3E,POS_V3,7,N,185708,3,CASH,234567,STANDARD,STORE,10,1764.08,2152.45
2024-12-03 00:00:00,7D0L2W8OVKA9,POS_V2,7,N,185709,3,CARD,345678,FAMILY,STORE,11,2216.99,2748.44
2024-12-03 00:00:00,BQP2WYKY44RT,POS_V3,7,N,185710,6,ONLINE_PAY,345678,FAMILY,ONLINE,11,2057.39,2536.95
2024-12-03 00:00:00,JQXU3V6V2UV2,POS_V3,7,N,185711,10,ONLINE_PAY,456789,FAMILY,ONLINE,11,2438.35,3002.29
2024-12-03 00:00:00,E1E8UW4CYKZU,POS_V2,7,N,185712,3,CARD,456789,STANDARD,STORE,3,716.69,885.08
2024-12-03 00:00:00,NQYUJQTJOQEX,POS_V3,7,N,185713,7,CARD,456789,STANDARD,STORE,2,487.26,581
2024-12-03 00:00:00,AYXPURNW8WV6,POS_V2,7,N,185714,3,ONLINE_PAY,678901,STANDARD,ONLINE,5,941.15,1139.47
2024-12-03 00:00:00,25Z2IMVB2CCP,POS_V2,7,N,185715,10,CARD,678901,STANDARD,STORE,11,2280.58,2818.72
2024-12-03 00:00:00,0LWFEME5ZNHP,POS_V2,7,N,185716,2,ONLINE_PAY,789012,STANDARD,CLICK_AND_COLLECT,10,2130.72,2612.97
2024-12-03 00:00:00,99ZMPVPTX8LX,POS_V3,7,N,185717,2,ONLINE_PAY,789012,FAMILY,ONLINE,3,678.17,822.75
2024-12-03 00:00:00,YJLHNGJ353HK,POS_V3,7,N,185718,5,CARD,789012,FAMILY,STORE,5,1034.63,1232.65
2024-12-03 00:00:00,JPK2Z398F3VT,POS_V2,7,N,185719,10,CARD,789012,STANDARD,STORE,11,2400.86,2955.23
2024-12-03 00:00:00,QCRO292J1PVG,POS_V3,7,N,185720,6,CASH,901234,STANDARD,STORE,3,734.06,895.43
2024-12-03 00:00:00,580EOHZKVFDM,POS_V3,7,N,185721,8,CARD,1345678,SEASONAL,STORE,3,716.87,857.46
2024-12-03 00:00:00,N0UEDXQ1K852,POS_V3,7,N,185722,5,CASH,1456789,FAMILY,STORE,2,398.34,491.62
2024-12-03 00:00:00,7SGRQ1X9HT0O,POS_V3,7,N,185723,9,ONLINE_PAY,1456789,SEASONAL,CLICK_AND_COLLECT,3,541.81,654.09
2024-12-03 00:00:00,8GA7T15YTZLK,POS_V2,7,N,185724,1,ONLINE_PAY,1567890,SEASONAL,ONLINE,7,1347.22,1647.64
2024-12-03 00:00:00,QDTZT1RR5M6L,POS_V3,7,N,185725,10,CARD,1567890,SEASONAL,STORE,11,2072.54,2563.72
2024-12-03 00:00:00,1AYWRAYIGM42,POS_V3,7,N,185726,8,CASH,1678901,STANDARD,STORE,11,2277.27,2687.5
2024-12-03 00:00:00,X0D4VOFSIMA5,POS_V3,7,N,185727,5,ONLINE_PAY,1901234,STANDARD,ONLINE,10,1975.1,2367.33
2024-12-03 00:00:00,53U89M3OB1S9,POS_V3,7,N,185728,5,CARD,1901234,STANDARD,STORE,2,416.4,516.14
2024-12-03 00:00:00,6O59DEVD6PQM,POS_V3,7,N,185729,7,CASH,2012345,SEASONAL,STORE,7,1368.69,1636.99
2024-12-03 00:00:00,GIDECBHGK3GE,POS_V2,7,N,185730,1,CARD,2012345,STANDARD,STORE,2,437.1,537.34
2024-12-03 00:00:00,FQQI82ENW88Z,POS_V2,7,N,185731,8,ONLINE_PAY,2012345,SEASONAL,CLICK_AND_COLLECT,3,614.09,737.21
2024-12-03 00:00:00,KLH3CFU2UBE7,POS_V3,7,N,185732,7,CARD,2123456,STANDARD,STORE,5,1165.02,1417.45
2024-12-03 00:00:00,6N1WZSAKFYVM,POS_V3,7,N,185733,7,CASH,2123456,SEASONAL,STORE,7,1559.44,1925.81
2024-12-03 00:00:00,FLETT6W8Q0OR,POS_V2,7,N,185734,3,CARD,2345678,SEASONAL,STORE,5,1082.88,1308.17
2024-12-03 00:00:00,QMT73PMAUTGV,POS_V2,7,N,185735,7,CASH,2345678,FAMILY,STORE,8,1689.34,2057.07
2024-12-03 00:00:00,B1Q292QM9A5I,POS_V3,7,N,185736,2,CARD,2456789,SEASONAL,STORE,8,1706.05,2088.38
2024-12-03 00:00:00,TFGISBR47ZBT,POS_V2,7,N,185737,2,CASH,2567890,STANDARD,STORE,10,1878.35,2273.15
2024-12-03 00:00:00,9QBN5GONZMB4,POS_V3,7,N,185738,6,ONLINE_PAY,2678901,SEASONAL,ONLINE,7,1266.02,1527.59
2024-12-03 00:00:00,GNDOGQVMF9ZD,POS_V2,7,N,185739,7,ONLINE_PAY,2678901,STANDARD,ONLINE,2,358.86,427.36
2024-12-03 00:00:00,TVFV19LRTJCV,POS_V3,7,N,185740,6,CARD,2789012,SEASONAL,STORE,5,962.32,1172.67
2024-12-03 00:00:00,85CJ5TBUEPSN,POS_V3,7,N,185741,7,ONLINE_PAY,2901234,SEASONAL,CLICK_AND_COLLECT,11,2344.51,2904.05
2024-12-03 00:00:00,EGAQOM3VFG4S,POS_V2,7,N,185742,4,CASH,2901234,STANDARD,STORE,10,2129.13,2542.03
2024-12-03 00:00:00,MEOUZQGQ0NTM,POS_V2,7,N,185743,5,CARD,2901234,SEASONAL,STORE,3,680.72,835.21
2024-12-03 00:00:00,B2HZYYYSNC03,POS_V3,8,N,185744,3,ONLINE_PAY,123456,STANDARD,ONLINE,8,1659.49,2021.15
2024-12-03 00:00:00,S6HAELIOOT5Q,POS_V3,8,N,185745,5,ONLINE_PAY,123456,SEASONAL,ONLINE,19,4244.98,5050.58
2024-12-03 00:00:00,0CNX0PUGWRDP,POS_V2,8,N,185746,8,ONLINE_PAY,234567,STANDARD,ONLINE,11,1933.28,2352.32
2024-12-03 00:00:00,WSNDF4DSING7,POS_V2,8,N,185747,5,CASH,234567,SEASONAL,STORE,5,975.2,1177.93
2024-12-03 00:00:00,KPQX4WQXTPHT,POS_V2,8,N,185748,6,CARD,345678,STANDARD,STORE,8,1662,2015.81
2024-12-03 00:00:00,S9GAI6K3Y3TP,POS_V3,8,N,185749,5,ONLINE_PAY,345678,FAMILY,ONLINE,19,3641.35,4325.65
2024-12-03 00:00:00,ZE5EDSPB9JBG,POS_V3,8,N,185750,7,ONLINE_PAY,345678,SEASONAL,ONLINE,5,1056.55,1301.07
2024-12-03 00:00:00,8D21PAQ6IX6O,POS_V2,8,N,185751,9,ONLINE_PAY,456789,STANDARD,ONLINE,16,4068.43,4937.2
2024-12-03 00:00:00,Z1LSC4LNSJMX,POS_V2,8,N,185752,6,CARD,567890,STANDARD,STORE,8,1553.2,1844.13
2024-12-03 00:00:00,R9AC4Y41RYY3,POS_V2,8,N,185753,1,CASH,567890,SEASONAL,STORE,19,3608.72,4380.94
2024-12-03 00:00:00,LIH03FTN7TLQ,POS_V2,8,N,185754,6,CARD,678901,STANDARD,STORE,8,1562.4,1903.25
2024-12-03 00:00:00,Y0958M48P7M5,POS_V2,8,N,185755,3,ONLINE_PAY,789012,STANDARD,ONLINE,8,1642.03,2022.29
2024-12-03 00:00:00,VRM5S822LZEI,POS_V3,8,N,185756,4,ONLINE_PAY,901234,SEASONAL,ONLINE,8,1908.19,2354.37
2024-12-03 00:00:00,KOZ6O7WR26TH,POS_V2,8,N,185757,5,CASH,901234,STANDARD,STORE,3,666.3,808.41
2024-12-03 00:00:00,CU3T8C9BCI9R,POS_V3,8,N,185758,7,ONLINE_PAY,1123456,SEASONAL,ONLINE,5,996.83,1211.18
2024-12-03 00:00:00,90ZDWFIGX1K9,POS_V2,8,N,185759,7,ONLINE_PAY,1234567,SEASONAL,ONLINE,5,1047,1260.75
2024-12-03 00:00:00,CXGUX5JXF1HX,POS_V2,8,N,185760,9,CARD,1456789,STANDARD,STORE,3,546.72,666.06
2024-12-03 00:00:00,TU2FRP085R2W,POS_V3,8,N,185761,5,CARD,1456789,FAMILY,STORE,14,2470.61,2973.04
2024-12-03 00:00:00,TD14R65LGM6S,POS_V2,8,N,185762,9,ONLINE_PAY,1678901,STANDARD,ONLINE,16,3138.53,3787.04
2024-12-03 00:00:00,Z8XV8YG9LMVF,POS_V2,8,N,185763,8,ONLINE_PAY,1678901,STANDARD,ONLINE,16,3500.43,4319.81
2024-12-03 00:00:00,0VEZ4Q7G98T4,POS_V2,8,N,185764,1,ONLINE_PAY,1789012,SEASONAL,ONLINE,14,3031.22,3588.03
2024-12-03 00:00:00,B0UCGTHNCRZ6,POS_V2,8,N,185765,1,CASH,1890123,SEASONAL,STORE,14,2918.08,3506.58
